2016-11-21 20:02:27,079 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:02:27,081 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:02:27,081 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:02:27,862 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:27,862 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-library/src/main/resources
2016-11-21 20:02:27,871 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:27,871 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-library/src/test/resources
2016-11-21 20:02:29,540 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:29,540 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 20:02:29,542 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:29,542 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-ejb/src/test/resources
2016-11-21 20:02:30,393 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:30,393 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-controller/src/main/resources
2016-11-21 20:02:30,395 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:02:30,395 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-controller/src/test/resources
2016-11-21 20:12:06,808 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:12:06,808 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:12:06,809 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:12:06,810 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:12:42,702 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:12:42,703 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:12:42,704 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:12:42,705 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:15:47,469 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:47,482 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 20:15:47,495 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:47,495 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-domain/src/test/resources
2016-11-21 20:15:48,455 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:15:48,559 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:15:48,561 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:15:48,562 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:15:52,398 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:52,398 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-library/src/main/resources
2016-11-21 20:15:52,401 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:52,401 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-library/src/test/resources
2016-11-21 20:15:52,704 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:52,705 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 20:15:52,710 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:52,710 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-ejb/src/test/resources
2016-11-21 20:15:53,259 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:53,260 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-controller/src/main/resources
2016-11-21 20:15:53,262 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:15:53,262 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-controller/src/test/resources
2016-11-21 20:17:02,516 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:02,519 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:17:02,526 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:02,531 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:17:14,341 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:14,343 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:17:14,347 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:14,352 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:17:31,993 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:31,994 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:17:31,997 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:31,998 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:17:39,801 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:39,802 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:17:39,804 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:17:39,805 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:18:49,986 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:18:49,987 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:18:49,989 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:18:49,990 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
2016-11-21 20:19:10,462 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:19:10,468 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 20:19:10,470 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:19:10,470 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-domain/src/test/resources
2016-11-21 20:19:18,354 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:19:18,358 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-21 20:19:18,362 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-21 20:19:18,362 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-service/kidfriendly-domain/src/test/resources
2016-11-21 20:19:29,581 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:29,582 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/main/resources
2016-11-21 20:19:29,584 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-11-21 20:19:29,584 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/paulo/Documentos/Projetos/workspace-kid/kidfriendly-service/kidfriendly-web/kidfriendly-internet/src/test/resources
